##########################################################
# Ostrich sorted net output file.
# Input options:
#    export_sorted_list -plotname design_openrcx_customrules_vs_invs_-40C -datatype xcap -filename sorted_xcap_customrules_-40.txt 
#
# golden_setname = invs
# target_setname = openrcx
#
# Each line represents a net pair, with fields in the
# following order.
#   - golden xcap 
#   - target xcap 
#   - absolute difference
#   - signed difference
#   - percent error
#   - notes
#
# Non-excluded nets are listed first, followed
# by excluced nets.
##############################################
dpath.a_lt_b$in0[6],net15 NaN 0.000058 NaN NaN NaN { NF golden}
_030_,_168_ NaN 0.000000 NaN NaN NaN { NF golden}
_115_,net55 NaN 0.000094 NaN NaN NaN { NF golden}
_015_,dpath.a_lt_b$in1[12] NaN 0.000102 NaN NaN NaN { NF golden}
_004_,net55 NaN 0.000164 NaN NaN NaN { NF golden}
_175_,dpath.a_lt_b$in0[13] NaN 0.000250 NaN NaN NaN { NF golden}
_009_,_121_ NaN 0.000011 NaN NaN NaN { NF golden}
net33,req_val NaN 0.000019 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[11],net55 NaN 0.000062 NaN NaN NaN { NF golden}
_060_,_112_ NaN 0.000000 NaN NaN NaN { NF golden}
_059_,_112_ NaN 0.000235 NaN NaN NaN { NF golden}
_030_,_167_ NaN 0.000100 NaN NaN NaN { NF golden}
_025_,_101_ NaN 0.000089 NaN NaN NaN { NF golden}
clknet_1_1_0_clk,dpath.a_lt_b$in0[8] NaN 0.000412 NaN NaN NaN { NF golden}
net73,net79 NaN 0.000316 NaN NaN NaN { NF golden}
net73,net80 NaN 0.000269 NaN NaN NaN { NF golden}
_157_,net50 NaN 0.000050 NaN NaN NaN { NF golden}
_020_,_143_ NaN 0.000000 NaN NaN NaN { NF golden}
_093_,_095_ NaN 0.000025 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[9],net82 NaN 0.000364 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[12],net70 NaN 0.000042 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[11],net39 NaN 0.000000 NaN NaN NaN { NF golden}
_015_,clknet_2_3_0_clk NaN 0.000076 NaN NaN NaN { NF golden}
_029_,net70 NaN 0.000389 NaN NaN NaN { NF golden}
_060_,net102 NaN 0.000356 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[11],net36 NaN 0.000472 NaN NaN NaN { NF golden}
_091_,dpath.a_lt_b$in1[9] NaN 0.000276 NaN NaN NaN { NF golden}
_105_,_137_ NaN 0.000025 NaN NaN NaN { NF golden}
_093_,_094_ NaN 0.000319 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[9],net72 NaN 0.000078 NaN NaN NaN { NF golden}
_116_,dpath.a_lt_b$in1[2] NaN 0.000016 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[9],net71 NaN 0.000142 NaN NaN NaN { NF golden}
_055_,dpath.a_lt_b$in0[8] NaN 0.000132 NaN NaN NaN { NF golden}
_029_,_165_ NaN 0.000033 NaN NaN NaN { NF golden}
net74,net82 NaN 0.000449 NaN NaN NaN { NF golden}
_135_,net103 NaN 0.000150 NaN NaN NaN { NF golden}
_067_,_089_ NaN 0.000000 NaN NaN NaN { NF golden}
_130_,dpath.a_lt_b$in0[13] NaN 0.000021 NaN NaN NaN { NF golden}
net75,net95 NaN 0.000074 NaN NaN NaN { NF golden}
_105_,dpath.a_lt_b$in1[15] NaN 0.000000 NaN NaN NaN { NF golden}
_084_,_086_ NaN 0.000000 NaN NaN NaN { NF golden}
_056_,dpath.a_lt_b$in1[7] NaN 0.000260 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[11],net24 NaN 0.000211 NaN NaN NaN { NF golden}
_029_,_164_ NaN 0.000204 NaN NaN NaN { NF golden}
_029_,net55 NaN 0.000000 NaN NaN NaN { NF golden}
_115_,dpath.a_lt_b$in0[1] NaN 0.000000 NaN NaN NaN { NF golden}
net75,net86 NaN 0.000052 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[9],net55 NaN 0.000103 NaN NaN NaN { NF golden}
clknet_2_0_0_clk,dpath.a_lt_b$in1[0] NaN 0.000031 NaN NaN NaN { NF golden}
_124_,net72 NaN 0.000061 NaN NaN NaN { NF golden}
_054_,_151_ NaN 0.000357 NaN NaN NaN { NF golden}
_101_,dpath.a_lt_b$in1[7] NaN 0.001495 NaN NaN NaN { NF golden}
_056_,dpath.a_lt_b$in1[6] NaN 0.000000 NaN NaN NaN { NF golden}
_058_,_081_ NaN 0.000013 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[12],net40 NaN 0.000034 NaN NaN NaN { NF golden}
net75,net77 NaN 0.000187 NaN NaN NaN { NF golden}
_004_,clknet_2_2_0_clk NaN 0.000012 NaN NaN NaN { NF golden}
_030_,net39 NaN 0.000000 NaN NaN NaN { NF golden}
_101_,dpath.a_lt_b$in1[6] NaN 0.000042 NaN NaN NaN { NF golden}
_056_,dpath.a_lt_b$in1[5] NaN 0.000764 NaN NaN NaN { NF golden}
net76,net86 NaN 0.000317 NaN NaN NaN { NF golden}
_001_,_097_ NaN 0.000039 NaN NaN NaN { NF golden}
_105_,dpath.a_lt_b$in1[12] NaN 0.000000 NaN NaN NaN { NF golden}
_013_,net55 NaN 0.000000 NaN NaN NaN { NF golden}
_090_,net102 NaN 0.000090 NaN NaN NaN { NF golden}
_101_,dpath.a_lt_b$in1[5] NaN 0.000008 NaN NaN NaN { NF golden}
req_msg[10],resp_msg[9] NaN 0.000000 NaN NaN NaN { NF golden}
_034_,_101_ NaN 0.000164 NaN NaN NaN { NF golden}
_101_,dpath.a_lt_b$in1[4] NaN 0.000553 NaN NaN NaN { NF golden}
_148_,_149_ NaN 0.000238 NaN NaN NaN { NF golden}
_021_,dpath.a_lt_b$in0[2] NaN 0.000015 NaN NaN NaN { NF golden}
_124_,net36 NaN 0.000191 NaN NaN NaN { NF golden}
_112_,clknet_2_1_0_clk NaN 0.000000 NaN NaN NaN { NF golden}
_169_,dpath.a_lt_b$in0[11] NaN 0.000181 NaN NaN NaN { NF golden}
_001_,_095_ NaN 0.000347 NaN NaN NaN { NF golden}
_013_,net36 NaN 0.000000 NaN NaN NaN { NF golden}
_124_,net32 NaN 0.000071 NaN NaN NaN { NF golden}
_105_,dpath.a_lt_b$in1[10] NaN 0.000702 NaN NaN NaN { NF golden}
_140_,_142_ NaN 0.000181 NaN NaN NaN { NF golden}
_048_,_053_ NaN 0.000118 NaN NaN NaN { NF golden}
_023_,clknet_2_2_0_clk NaN 0.000000 NaN NaN NaN { NF golden}
_059_,_093_ NaN 0.000183 NaN NaN NaN { NF golden}
_097_,net53 NaN 0.000000 NaN NaN NaN { NF golden}
net100,net68 NaN 0.000000 NaN NaN NaN { NF golden}
net100,net64 NaN 0.000035 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[2],net92 NaN 0.000342 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[7],net68 NaN 0.000030 NaN NaN NaN { NF golden}
_101_,dpath.a_lt_b$in1[2] NaN 0.000178 NaN NaN NaN { NF golden}
_112_,clknet_2_2_0_clk NaN 0.000250 NaN NaN NaN { NF golden}
_055_,net31 NaN 0.000023 NaN NaN NaN { NF golden}
_013_,net18 NaN 0.000084 NaN NaN NaN { NF golden}
_048_,dpath.a_lt_b$in1[4] NaN 0.000071 NaN NaN NaN { NF golden}
_012_,clknet_2_0_0_clk NaN 0.000022 NaN NaN NaN { NF golden}
net100,net55 NaN 0.000000 NaN NaN NaN { NF golden}
_105_,ctrl.state.out[2] NaN 0.000034 NaN NaN NaN { NF golden}
_085_,_105_ NaN 0.000000 NaN NaN NaN { NF golden}
_133_,net73 NaN 0.000240 NaN NaN NaN { NF golden}
_068_,dpath.a_lt_b$in0[14] NaN 0.000416 NaN NaN NaN { NF golden}
_097_,net34 NaN 0.000056 NaN NaN NaN { NF golden}
net102,net82 NaN 0.000268 NaN NaN NaN { NF golden}
_048_,dpath.a_lt_b$in1[3] NaN 0.000836 NaN NaN NaN { NF golden}
net79,net83 NaN 0.000145 NaN NaN NaN { NF golden}
_046_,_153_ NaN 0.000071 NaN NaN NaN { NF golden}
_041_,_059_ NaN 0.000251 NaN NaN NaN { NF golden}
_043_,_093_ NaN 0.000051 NaN NaN NaN { NF golden}
_022_,net68 NaN 0.000949 NaN NaN NaN { NF golden}
_112_,clknet_2_3_0_clk NaN 0.000235 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[7],net50 NaN 0.000030 NaN NaN NaN { NF golden}
_102_,ctrl.state.out[2] NaN 0.000248 NaN NaN NaN { NF golden}
clknet_2_3_0_clk,net63 NaN 0.000000 NaN NaN NaN { NF golden}
net102,net74 NaN 0.001114 NaN NaN NaN { NF golden}
_112_,net110 NaN 0.000029 NaN NaN NaN { NF golden}
_036_,net104 NaN 0.000125 NaN NaN NaN { NF golden}
_060_,_090_ NaN 0.000071 NaN NaN NaN { NF golden}
_031_,_172_ NaN 0.000025 NaN NaN NaN { NF golden}
_090_,dpath.a_lt_b$in1[12] NaN 0.000040 NaN NaN NaN { NF golden}
_046_,_152_ NaN 0.000048 NaN NaN NaN { NF golden}
_041_,_058_ NaN 0.000139 NaN NaN NaN { NF golden}
_105_,clknet_1_1_0_clk NaN 0.000085 NaN NaN NaN { NF golden}
_158_,clknet_0_clk NaN 0.000000 NaN NaN NaN { NF golden}
_021_,_147_ NaN 0.000065 NaN NaN NaN { NF golden}
net102,net63 NaN 0.000021 NaN NaN NaN { NF golden}
net103,net79 NaN 0.000033 NaN NaN NaN { NF golden}
req_msg[12],resp_msg[8] NaN 0.000169 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[2],net55 NaN 0.000314 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[7],net30 NaN 0.000013 NaN NaN NaN { NF golden}
_011_,_123_ NaN 0.000308 NaN NaN NaN { NF golden}
_116_,net68 NaN 0.000019 NaN NaN NaN { NF golden}
_084_,net108 NaN 0.000073 NaN NaN NaN { NF golden}
_097_,_158_ NaN 0.000201 NaN NaN NaN { NF golden}
net101,net36 NaN 0.000106 NaN NaN NaN { NF golden}
_031_,_170_ NaN 0.000358 NaN NaN NaN { NF golden}
_071_,_137_ NaN 0.000600 NaN NaN NaN { NF golden}
_068_,_104_ NaN 0.000037 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[12],net70 NaN 0.000009 NaN NaN NaN { NF golden}
_085_,_101_ NaN 0.000000 NaN NaN NaN { NF golden}
_154_,dpath.a_lt_b$in1[6] NaN 0.000088 NaN NaN NaN { NF golden}
clknet_2_3_0_clk,net34 NaN 0.000399 NaN NaN NaN { NF golden}
_105_,_124_ NaN 0.000397 NaN NaN NaN { NF golden}
clknet_2_3_0_clk,dpath.a_lt_b$in0[8] NaN 0.000185 NaN NaN NaN { NF golden}
net52,resp_msg[9] NaN 0.000046 NaN NaN NaN { NF golden}
_116_,net55 NaN 0.000203 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[2],net36 NaN 0.000226 NaN NaN NaN { NF golden}
_047_,net68 NaN 0.000000 NaN NaN NaN { NF golden}
_005_,net55 NaN 0.000197 NaN NaN NaN { NF golden}
net32,req_msg[9] NaN 0.000037 NaN NaN NaN { NF golden}
_176_,_178_ NaN 0.000129 NaN NaN NaN { NF golden}
_180_,dpath.a_lt_b$in1[15] NaN 0.000040 NaN NaN NaN { NF golden}
net104,net68 NaN 0.000000 NaN NaN NaN { NF golden}
_142_,net85 NaN 0.000143 NaN NaN NaN { NF golden}
_104_,_106_ NaN 0.000181 NaN NaN NaN { NF golden}
_142_,net84 NaN 0.000359 NaN NaN NaN { NF golden}
_153_,dpath.a_lt_b$in0[5] NaN 0.000000 NaN NaN NaN { NF golden}
_061_,_112_ NaN 0.000235 NaN NaN NaN { NF golden}
_112_,dpath.a_lt_b$in1[7] NaN 0.000118 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[12],net52 NaN 0.001000 NaN NaN NaN { NF golden}
_158_,net55 NaN 0.000000 NaN NaN NaN { NF golden}
net36,resp_msg[13] NaN 0.000128 NaN NaN NaN { NF golden}
_047_,net57 NaN 0.000067 NaN NaN NaN { NF golden}
net103,net45 NaN 0.000067 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[2],net23 NaN 0.000029 NaN NaN NaN { NF golden}
clknet_1_0_0_clk,clknet_2_1_0_clk NaN 0.000431 NaN NaN NaN { NF golden}
net103,net44 NaN 0.000050 NaN NaN NaN { NF golden}
_176_,_177_ NaN 0.000096 NaN NaN NaN { NF golden}
clknet_0_clk,dpath.a_lt_b$in1[2] NaN 0.000000 NaN NaN NaN { NF golden}
_094_,_095_ NaN 0.000126 NaN NaN NaN { NF golden}
_094_,_105_ NaN 0.000038 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[0],net85 NaN 0.000192 NaN NaN NaN { NF golden}
_074_,dpath.a_lt_b$in0[2] NaN 0.000110 NaN NaN NaN { NF golden}
clknet_2_3_0_clk,dpath.a_lt_b$in0[6] NaN 0.000235 NaN NaN NaN { NF golden}
_050_,clknet_2_0_0_clk NaN 0.000308 NaN NaN NaN { NF golden}
req_msg[3],reset NaN 0.000000 NaN NaN NaN { NF golden}
net103,net36 NaN 0.000207 NaN NaN NaN { NF golden}
_047_,net47 NaN 0.000173 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[12],net40 NaN 0.000000 NaN NaN NaN { NF golden}
_059_,dpath.a_lt_b$in1[8] NaN 0.000240 NaN NaN NaN { NF golden}
_006_,_042_ NaN 0.000025 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[13],net64 NaN 0.000218 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[12],net36 NaN 0.000411 NaN NaN NaN { NF golden}
_064_,dpath.a_lt_b$in1[11] NaN 0.000281 NaN NaN NaN { NF golden}
clknet_2_1_0_clk,dpath.a_lt_b$in0[9] NaN 0.000098 NaN NaN NaN { NF golden}
_090_,net52 NaN 0.000152 NaN NaN NaN { NF golden}
clknet_2_3_0_clk,dpath.a_lt_b$in0[5] NaN 0.000000 NaN NaN NaN { NF golden}
_119_,clknet_2_2_0_clk NaN 0.000197 NaN NaN NaN { NF golden}
_112_,dpath.a_lt_b$in1[5] NaN 0.000008 NaN NaN NaN { NF golden}
_116_,net23 NaN 0.000066 NaN NaN NaN { NF golden}
_035_,_105_ NaN 0.000071 NaN NaN NaN { NF golden}
_158_,net34 NaN 0.000264 NaN NaN NaN { NF golden}
_020_,clknet_2_0_0_clk NaN 0.000162 NaN NaN NaN { NF golden}
_167_,_168_ NaN 0.000000 NaN NaN NaN { NF golden}
_047_,net36 NaN 0.000342 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[13],net55 NaN 0.000126 NaN NaN NaN { NF golden}
_010_,_101_ NaN 0.000007 NaN NaN NaN { NF golden}
net105,net55 NaN 0.000150 NaN NaN NaN { NF golden}
_073_,net69 NaN 0.000015 NaN NaN NaN { NF golden}
_089_,net42 NaN 0.000028 NaN NaN NaN { NF golden}
_158_,net26 NaN 0.000000 NaN NaN NaN { NF golden}
_112_,dpath.a_lt_b$in1[4] NaN 0.000306 NaN NaN NaN { NF golden}
_100_,net36 NaN 0.000044 NaN NaN NaN { NF golden}
net105,net46 NaN 0.000140 NaN NaN NaN { NF golden}
_055_,_151_ NaN 0.000240 NaN NaN NaN { NF golden}
req_msg[19],req_msg[7] NaN 0.000000 NaN NaN NaN { NF golden}
_100_,net33 NaN 0.000024 NaN NaN NaN { NF golden}
_105_,_118_ NaN 0.000195 NaN NaN NaN { NF golden}
_001_,clknet_2_3_0_clk NaN 0.000114 NaN NaN NaN { NF golden}
_038_,dpath.a_lt_b$in1[13] NaN 0.000144 NaN NaN NaN { NF golden}
_158_,_160_ NaN 0.000134 NaN NaN NaN { NF golden}
_067_,_071_ NaN 0.000381 NaN NaN NaN { NF golden}
net2,req_msg[10] NaN 0.000206 NaN NaN NaN { NF golden}
_106_,net101 NaN 0.000194 NaN NaN NaN { NF golden}
_133_,dpath.a_lt_b$in0[15] NaN 0.000173 NaN NaN NaN { NF golden}
net107,net70 NaN 0.000090 NaN NaN NaN { NF golden}
net86,net89 NaN 0.000085 NaN NaN NaN { NF golden}
net86,net88 NaN 0.000192 NaN NaN NaN { NF golden}
_151_,net97 NaN 0.000495 NaN NaN NaN { NF golden}
_151_,net96 NaN 0.000039 NaN NaN NaN { NF golden}
_073_,net45 NaN 0.000028 NaN NaN NaN { NF golden}
_125_,net55 NaN 0.000125 NaN NaN NaN { NF golden}
_078_,net109 NaN 0.000378 NaN NaN NaN { NF golden}
_091_,_176_ NaN 0.000181 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[0],net37 NaN 0.000141 NaN NaN NaN { NF golden}
net87,net96 NaN 0.000250 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[0],net36 NaN 0.000013 NaN NaN NaN { NF golden}
_150_,_151_ NaN 0.000193 NaN NaN NaN { NF golden}
_146_,dpath.a_lt_b$in1[2] NaN 0.000087 NaN NaN NaN { NF golden}
_038_,dpath.a_lt_b$in1[11] NaN 0.000000 NaN NaN NaN { NF golden}
clknet_2_0_0_clk,clknet_2_1_0_clk NaN 0.000294 NaN NaN NaN { NF golden}
req_msg[20],req_msg[4] NaN 0.000186 NaN NaN NaN { NF golden}
_070_,_111_ NaN 0.000051 NaN NaN NaN { NF golden}
_145_,dpath.a_lt_b$in0[1] NaN 0.000395 NaN NaN NaN { NF golden}
_014_,net36 NaN 0.000000 NaN NaN NaN { NF golden}
_011_,_112_ NaN 0.000141 NaN NaN NaN { NF golden}
_040_,net72 NaN 0.000075 NaN NaN NaN { NF golden}
_049_,_053_ NaN 0.000076 NaN NaN NaN { NF golden}
net13,net95 NaN 0.000319 NaN NaN NaN { NF golden}
_058_,_059_ NaN 0.000181 NaN NaN NaN { NF golden}
_167_,net39 NaN 0.000000 NaN NaN NaN { NF golden}
net88,net89 NaN 0.000326 NaN NaN NaN { NF golden}
_023_,net94 NaN 0.000313 NaN NaN NaN { NF golden}
_032_,_175_ NaN 0.000270 NaN NaN NaN { NF golden}
net12,net76 NaN 0.000029 NaN NaN NaN { NF golden}
_167_,net36 NaN 0.000299 NaN NaN NaN { NF golden}
net38,resp_msg[10] NaN 0.000070 NaN NaN NaN { NF golden}
_127_,clknet_2_1_0_clk NaN 0.000000 NaN NaN NaN { NF golden}
_056_,net36 NaN 0.000000 NaN NaN NaN { NF golden}
_151_,net58 NaN 0.000131 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[8],net70 NaN 0.000097 NaN NaN NaN { NF golden}
net10,net36 NaN 0.000011 NaN NaN NaN { NF golden}
net40,resp_msg[12] NaN 0.000040 NaN NaN NaN { NF golden}
net89,net96 NaN 0.000131 NaN NaN NaN { NF golden}
_032_,_174_ NaN 0.000134 NaN NaN NaN { NF golden}
_037_,dpath.a_lt_b$in0[10] NaN 0.000080 NaN NaN NaN { NF golden}
clk,net27 NaN 0.000000 NaN NaN NaN { NF golden}
net90,net91 NaN 0.000000 NaN NaN NaN { NF golden}
_101_,_172_ NaN 0.000000 NaN NaN NaN { NF golden}
_043_,net102 NaN 0.000067 NaN NaN NaN { NF golden}
_050_,_051_ NaN 0.000115 NaN NaN NaN { NF golden}
clk,net23 NaN 0.000000 NaN NaN NaN { NF golden}
_105_,_112_ NaN 0.001788 NaN NaN NaN { NF golden}
net39,resp_msg[11] NaN 0.000065 NaN NaN NaN { NF golden}
req_msg[12],resp_msg[12] NaN 0.000171 NaN NaN NaN { NF golden}
net35,resp_val NaN 0.000250 NaN NaN NaN { NF golden}
net12,net55 NaN 0.000000 NaN NaN NaN { NF golden}
net11,net36 NaN 0.000315 NaN NaN NaN { NF golden}
net24,net5 NaN 0.000389 NaN NaN NaN { NF golden}
net41,resp_msg[13] NaN 0.000070 NaN NaN NaN { NF golden}
net91,net96 NaN 0.000000 NaN NaN NaN { NF golden}
_082_,net52 NaN 0.000181 NaN NaN NaN { NF golden}
net91,net94 NaN 0.000071 NaN NaN NaN { NF golden}
_061_,_090_ NaN 0.000230 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[3],net68 NaN 0.000008 NaN NaN NaN { NF golden}
clk,net11 NaN 0.000000 NaN NaN NaN { NF golden}
_070_,_106_ NaN 0.000065 NaN NaN NaN { NF golden}
net110,net36 NaN 0.000389 NaN NaN NaN { NF golden}
net13,net58 NaN 0.000084 NaN NaN NaN { NF golden}
_176_,net64 NaN 0.000044 NaN NaN NaN { NF golden}
net28,req_msg[5] NaN 0.000085 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[8],net36 NaN 0.000000 NaN NaN NaN { NF golden}
_091_,net102 NaN 0.000168 NaN NaN NaN { NF golden}
_032_,dpath.a_lt_b$in0[13] NaN 0.000137 NaN NaN NaN { NF golden}
req_rdy,resp_msg[13] NaN 0.000277 NaN NaN NaN { NF golden}
net12,net36 NaN 0.000033 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[3],net57 NaN 0.000286 NaN NaN NaN { NF golden}
net37,net8 NaN 0.000176 NaN NaN NaN { NF golden}
_081_,clknet_1_0_0_clk NaN 0.000267 NaN NaN NaN { NF golden}
_002_,_100_ NaN 0.000169 NaN NaN NaN { NF golden}
_047_,_151_ NaN 0.000033 NaN NaN NaN { NF golden}
_042_,_057_ NaN 0.000307 NaN NaN NaN { NF golden}
_101_,net96 NaN 0.000131 NaN NaN NaN { NF golden}
_101_,_168_ NaN 0.000000 NaN NaN NaN { NF golden}
net13,net47 NaN 0.000082 NaN NaN NaN { NF golden}
net92,net93 NaN 0.000143 NaN NaN NaN { NF golden}
_101_,net95 NaN 0.000411 NaN NaN NaN { NF golden}
_069_,_104_ NaN 0.000144 NaN NaN NaN { NF golden}
_070_,_104_ NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[3],net46 NaN 0.000286 NaN NaN NaN { NF golden}
net44,net9 NaN 0.000076 NaN NaN NaN { NF golden}
_078_,_111_ NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[7],dpath.a_lt_b$in1[7] NaN 0.000398 NaN NaN NaN { NF golden}
_042_,_056_ NaN 0.000076 NaN NaN NaN { NF golden}
_101_,_167_ NaN 0.000203 NaN NaN NaN { NF golden}
_011_,_105_ NaN 0.000188 NaN NaN NaN { NF golden}
net17,req_msg[24] NaN 0.000082 NaN NaN NaN { NF golden}
clknet_2_1_0_clk,dpath.a_lt_b$in1[14] NaN 0.000213 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[13],net64 NaN 0.000416 NaN NaN NaN { NF golden}
_082_,net18 NaN 0.000054 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[3],net36 NaN 0.000203 NaN NaN NaN { NF golden}
net14,net48 NaN 0.000361 NaN NaN NaN { NF golden}
_127_,dpath.a_lt_b$in0[11] NaN 0.000085 NaN NaN NaN { NF golden}
_078_,dpath.a_lt_b$in1[3] NaN 0.000282 NaN NaN NaN { NF golden}
_177_,_178_ NaN 0.000343 NaN NaN NaN { NF golden}
_101_,net74 NaN 0.000012 NaN NaN NaN { NF golden}
_116_,clknet_2_2_0_clk NaN 0.000378 NaN NaN NaN { NF golden}
_105_,_106_ NaN 0.000428 NaN NaN NaN { NF golden}
_027_,_101_ NaN 0.000065 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[3],net26 NaN 0.000033 NaN NaN NaN { NF golden}
_101_,net70 NaN 0.000000 NaN NaN NaN { NF golden}
req_msg[16],resp_msg[0] NaN 0.000272 NaN NaN NaN { NF golden}
_048_,net57 NaN 0.000204 NaN NaN NaN { NF golden}
_048_,net55 NaN 0.000204 NaN NaN NaN { NF golden}
_074_,net92 NaN 0.000005 NaN NaN NaN { NF golden}
net27,req_msg[4] NaN 0.000000 NaN NaN NaN { NF golden}
_159_,net51 NaN 0.000017 NaN NaN NaN { NF golden}
net94,net96 NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[1],net86 NaN 0.000042 NaN NaN NaN { NF golden}
req_msg[17],resp_msg[2] NaN 0.000062 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[14],net72 NaN 0.000074 NaN NaN NaN { NF golden}
_105_,clknet_2_0_0_clk NaN 0.000000 NaN NaN NaN { NF golden}
_101_,net60 NaN 0.000030 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[14],net68 NaN 0.000014 NaN NaN NaN { NF golden}
_101_,net58 NaN 0.000032 NaN NaN NaN { NF golden}
_101_,net57 NaN 0.000126 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[14],net65 NaN 0.000197 NaN NaN NaN { NF golden}
_140_,net8 NaN 0.000313 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[1],net77 NaN 0.000453 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[3],net11 NaN 0.000087 NaN NaN NaN { NF golden}
_037_,net108 NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[1],net76 NaN 0.000021 NaN NaN NaN { NF golden}
req_msg[17],resp_msg[1] NaN 0.000272 NaN NaN NaN { NF golden}
_067_,dpath.a_lt_b$in1[15] NaN 0.000000 NaN NaN NaN { NF golden}
_159_,net36 NaN 0.000084 NaN NaN NaN { NF golden}
_101_,net49 NaN 0.000293 NaN NaN NaN { NF golden}
_101_,net50 NaN 0.000008 NaN NaN NaN { NF golden}
clknet_2_2_0_clk,net99 NaN 0.000000 NaN NaN NaN { NF golden}
_101_,net48 NaN 0.000408 NaN NaN NaN { NF golden}
_048_,net36 NaN 0.000016 NaN NaN NaN { NF golden}
net16,net50 NaN 0.000048 NaN NaN NaN { NF golden}
clknet_2_2_0_clk,net97 NaN 0.000254 NaN NaN NaN { NF golden}
_101_,net46 NaN 0.000305 NaN NaN NaN { NF golden}
_101_,net45 NaN 0.000190 NaN NaN NaN { NF golden}
clknet_2_2_0_clk,net95 NaN 0.000019 NaN NaN NaN { NF golden}
clknet_2_1_0_clk,dpath.a_lt_b$in1[10] NaN 0.000188 NaN NaN NaN { NF golden}
clknet_2_2_0_clk,net94 NaN 0.000000 NaN NaN NaN { NF golden}
_095_,_103_ NaN 0.000168 NaN NaN NaN { NF golden}
clknet_2_2_0_clk,net93 NaN 0.000075 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[13],net24 NaN 0.000057 NaN NaN NaN { NF golden}
clknet_1_1_0_clk,dpath.a_lt_b$in1[8] NaN 0.000035 NaN NaN NaN { NF golden}
clknet_2_2_0_clk,net92 NaN 0.000105 NaN NaN NaN { NF golden}
clknet_2_2_0_clk,net91 NaN 0.000103 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[13],net22 NaN 0.000110 NaN NaN NaN { NF golden}
clknet_2_2_0_clk,net90 NaN 0.000252 NaN NaN NaN { NF golden}
_040_,clknet_1_0_0_clk NaN 0.000181 NaN NaN NaN { NF golden}
_036_,_104_ NaN 0.000008 NaN NaN NaN { NF golden}
_101_,net38 NaN 0.000290 NaN NaN NaN { NF golden}
_176_,dpath.a_lt_b$in1[9] NaN 0.000081 NaN NaN NaN { NF golden}
_003_,_109_ NaN 0.000096 NaN NaN NaN { NF golden}
_020_,net106 NaN 0.000157 NaN NaN NaN { NF golden}
net16,net36 NaN 0.000027 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[14],net42 NaN 0.000233 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[1],net55 NaN 0.000018 NaN NaN NaN { NF golden}
_046_,clknet_2_3_0_clk NaN 0.000000 NaN NaN NaN { NF golden}
_019_,net103 NaN 0.000392 NaN NaN NaN { NF golden}
_159_,_160_ NaN 0.000235 NaN NaN NaN { NF golden}
